,amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,is_fraud
2664,168.46,4,0,0,51,0,44,0.0,0.0,0.0,0.0,1.0,0
2665,63.0,15,0,1,64,2,31,1.0,0.0,0.0,0.0,0.0,0
2666,26.44,14,0,0,31,2,33,0.0,0.0,1.0,0.0,0.0,0
2667,189.81,9,0,0,49,0,46,0.0,0.0,1.0,0.0,0.0,0
2668,241.5,13,0,0,73,2,29,0.0,1.0,0.0,0.0,0.0,0
2669,68.27,1,0,0,60,2,32,0.0,0.0,1.0,0.0,0.0,0
2670,186.33,15,0,0,95,1,18,0.0,0.0,1.0,0.0,0.0,0
2671,90.49,18,0,0,48,2,45,0.0,0.0,1.0,0.0,0.0,0
2672,224.82,7,1,0,85,4,25,0.0,0.0,0.0,0.0,1.0,0
2673,39.99,14,0,1,93,1,49,0.0,0.0,0.0,0.0,1.0,0
2674,397.66,9,0,1,76,2,42,0.0,1.0,0.0,0.0,0.0,0
2675,60.99,4,0,0,60,0,52,0.0,0.0,0.0,1.0,0.0,0
2676,82.53,19,0,0,75,5,29,0.0,0.0,1.0,0.0,0.0,0
2677,10.77,15,0,0,57,3,23,0.0,0.0,0.0,1.0,0.0,0
2678,21.28,20,0,0,77,4,48,0.0,0.0,0.0,0.0,1.0,0
2679,130.57,21,0,0,98,0,26,0.0,0.0,1.0,0.0,0.0,0
2680,56.06,11,0,0,62,2,69,0.0,0.0,0.0,1.0,0.0,0
2681,324.85,22,0,0,68,2,42,0.0,0.0,0.0,1.0,0.0,0
2682,2.66,12,0,0,29,0,37,1.0,0.0,0.0,0.0,0.0,0
2683,85.78,8,0,0,55,5,55,0.0,0.0,0.0,0.0,1.0,0
2684,74.07,16,0,0,33,3,32,0.0,1.0,0.0,0.0,0.0,0
2685,3.51,19,0,0,56,0,53,0.0,1.0,0.0,0.0,0.0,0
2686,23.91,11,0,0,65,3,43,1.0,0.0,0.0,0.0,0.0,0
2687,96.09,4,0,0,29,2,54,0.0,0.0,0.0,1.0,0.0,0
2688,122.22,23,0,0,75,3,66,1.0,0.0,0.0,0.0,0.0,0
2689,93.24,11,0,0,78,1,58,1.0,0.0,0.0,0.0,0.0,0
2690,136.26,0,0,0,52,2,28,0.0,0.0,0.0,0.0,1.0,0
2691,162.75,19,0,0,67,1,44,0.0,0.0,1.0,0.0,0.0,0
2692,1.8,15,0,0,36,2,56,0.0,0.0,0.0,1.0,0.0,0
2693,112.28,11,0,0,93,5,38,0.0,1.0,0.0,0.0,0.0,0
2694,595.88,8,0,0,96,2,23,0.0,1.0,0.0,0.0,0.0,0
2695,131.75,12,0,0,41,1,28,1.0,0.0,0.0,0.0,0.0,0
2696,203.72,16,0,0,32,2,63,1.0,0.0,0.0,0.0,0.0,0
2697,67.28,16,0,0,42,3,48,1.0,0.0,0.0,0.0,0.0,0
2698,267.69,3,0,0,34,2,28,0.0,0.0,0.0,1.0,0.0,0
2699,266.84,13,0,0,63,0,68,1.0,0.0,0.0,0.0,0.0,0
2700,132.6,18,0,0,65,1,62,1.0,0.0,0.0,0.0,0.0,0
2701,671.45,6,0,0,68,0,25,0.0,0.0,1.0,0.0,0.0,0
2702,24.15,2,0,0,93,2,36,0.0,0.0,0.0,1.0,0.0,0
2703,3.08,0,0,1,67,3,49,0.0,0.0,0.0,0.0,1.0,0
2704,264.67,11,0,0,71,0,43,0.0,0.0,0.0,0.0,1.0,0
2705,296.26,14,0,0,99,3,63,0.0,0.0,1.0,0.0,0.0,0
2706,23.05,10,0,1,72,1,54,0.0,1.0,0.0,0.0,0.0,0
2707,55.56,9,0,0,43,0,60,0.0,0.0,0.0,0.0,1.0,0
2708,3.19,1,1,0,45,2,51,0.0,0.0,0.0,1.0,0.0,0
2709,62.49,3,0,0,27,1,64,0.0,1.0,0.0,0.0,0.0,0
2710,267.02,16,0,0,80,2,33,1.0,0.0,0.0,0.0,0.0,0
2711,131.35,16,0,1,67,2,50,0.0,0.0,0.0,1.0,0.0,0
2712,77.01,7,0,0,25,2,52,0.0,1.0,0.0,0.0,0.0,0
2713,83.66,22,0,0,60,1,27,0.0,0.0,0.0,0.0,1.0,0
2714,0.24,13,0,0,30,3,53,1.0,0.0,0.0,0.0,0.0,0
2715,64.15,23,0,0,98,1,40,1.0,0.0,0.0,0.0,0.0,0
2716,187.16,3,0,1,70,4,65,0.0,0.0,0.0,1.0,0.0,0
2717,658.29,5,0,0,47,0,58,1.0,0.0,0.0,0.0,0.0,0
2718,337.99,18,0,0,44,3,21,0.0,1.0,0.0,0.0,0.0,0
2719,4.3,23,1,0,77,2,36,0.0,0.0,1.0,0.0,0.0,0
2720,411.89,3,1,0,62,1,36,0.0,0.0,0.0,0.0,1.0,0
2721,275.18,2,0,0,59,3,59,0.0,0.0,0.0,1.0,0.0,0
2722,272.85,19,0,0,58,1,59,0.0,0.0,1.0,0.0,0.0,0
2723,110.25,5,0,0,74,0,31,0.0,0.0,1.0,0.0,0.0,0
2724,91.35,22,0,0,71,1,50,0.0,0.0,0.0,1.0,0.0,0
2725,64.95,6,0,0,60,1,65,0.0,1.0,0.0,0.0,0.0,0
2726,12.23,13,0,0,40,3,69,0.0,0.0,0.0,0.0,1.0,0
2727,46.63,11,0,0,73,2,54,0.0,0.0,0.0,1.0,0.0,0
2728,50.97,15,0,0,89,0,63,0.0,0.0,1.0,0.0,0.0,0
2729,119.12,19,0,0,87,4,35,0.0,0.0,1.0,0.0,0.0,0
2730,247.7,7,0,0,76,1,25,0.0,0.0,0.0,1.0,0.0,0
2731,115.58,22,0,0,97,0,27,0.0,0.0,1.0,0.0,0.0,0
2732,10.73,1,0,0,84,3,48,0.0,0.0,0.0,1.0,0.0,0
2733,569.72,12,0,0,41,1,52,0.0,0.0,0.0,1.0,0.0,0
2734,514.78,7,0,0,91,2,42,0.0,0.0,0.0,0.0,1.0,0
2735,276.84,20,0,0,62,3,42,0.0,0.0,0.0,1.0,0.0,0
2736,854.58,19,0,1,53,0,57,0.0,0.0,1.0,0.0,0.0,0
2737,141.54,15,1,0,55,2,64,1.0,0.0,0.0,0.0,0.0,0
2738,592.31,3,0,0,83,3,63,0.0,0.0,0.0,0.0,1.0,0
2739,14.15,15,0,0,78,1,20,0.0,0.0,1.0,0.0,0.0,0
2740,81.94,19,1,0,77,1,32,0.0,0.0,1.0,0.0,0.0,0
2741,45.97,5,0,1,50,1,49,0.0,0.0,0.0,0.0,1.0,0
2742,39.23,3,0,0,37,1,38,0.0,0.0,0.0,0.0,1.0,0
2743,27.32,15,0,0,81,0,50,0.0,0.0,1.0,0.0,0.0,0
2744,175.31,22,0,1,43,1,56,1.0,0.0,0.0,0.0,0.0,0
2745,273.63,22,0,0,51,0,44,0.0,1.0,0.0,0.0,0.0,0
2746,155.42,20,0,0,37,0,31,0.0,0.0,1.0,0.0,0.0,0
2747,28.61,12,0,0,76,2,53,0.0,0.0,0.0,0.0,1.0,0
2748,300.0,4,0,0,88,5,63,0.0,0.0,0.0,1.0,0.0,0
2749,181.89,14,0,0,82,0,58,0.0,0.0,0.0,1.0,0.0,0
2750,88.43,7,0,0,43,1,27,0.0,0.0,0.0,0.0,1.0,0
2751,201.83,6,0,0,27,2,41,0.0,0.0,0.0,0.0,1.0,0
2752,54.18,13,0,0,91,2,27,0.0,1.0,0.0,0.0,0.0,0
2753,76.21,6,0,0,50,2,48,0.0,0.0,0.0,0.0,1.0,0
2754,449.06,21,0,0,30,1,56,0.0,0.0,0.0,1.0,0.0,0
2755,61.78,6,0,0,37,2,64,1.0,0.0,0.0,0.0,0.0,0
2756,114.27,22,0,0,51,5,45,0.0,0.0,0.0,0.0,1.0,0
2757,397.54,17,0,0,34,0,21,0.0,1.0,0.0,0.0,0.0,0
2758,221.41,9,0,0,40,1,67,1.0,0.0,0.0,0.0,0.0,0
2759,11.56,17,1,0,47,1,65,0.0,1.0,0.0,0.0,0.0,0
2760,28.68,13,1,0,71,2,36,1.0,0.0,0.0,0.0,0.0,0
2761,1.42,9,0,0,36,1,57,0.0,0.0,0.0,0.0,1.0,0
2762,179.41,6,1,0,52,4,33,0.0,0.0,0.0,1.0,0.0,0
2763,106.85,6,0,0,42,1,49,1.0,0.0,0.0,0.0,0.0,0
2764,25.95,6,1,1,82,1,23,0.0,0.0,1.0,0.0,0.0,0
2765,570.33,4,0,0,26,1,68,0.0,1.0,0.0,0.0,0.0,0
2766,135.77,0,0,0,70,1,27,1.0,0.0,0.0,0.0,0.0,0
2767,49.85,13,0,0,41,4,62,0.0,1.0,0.0,0.0,0.0,0
2768,124.98,17,1,0,88,1,33,0.0,0.0,0.0,1.0,0.0,0
2769,204.88,12,0,0,89,1,19,0.0,1.0,0.0,0.0,0.0,0
2770,14.27,7,0,1,78,2,25,0.0,1.0,0.0,0.0,0.0,0
2771,57.81,7,1,0,67,2,58,0.0,0.0,1.0,0.0,0.0,0
2772,296.08,9,0,0,79,1,56,0.0,1.0,0.0,0.0,0.0,0
2773,110.8,16,0,0,38,3,22,1.0,0.0,0.0,0.0,0.0,0
2774,142.37,5,0,0,68,3,47,0.0,1.0,0.0,0.0,0.0,0
2775,102.07,14,0,0,62,1,25,0.0,0.0,0.0,0.0,1.0,0
2776,8.08,14,1,0,82,2,46,0.0,1.0,0.0,0.0,0.0,0
2777,32.62,15,1,0,73,2,20,0.0,0.0,0.0,0.0,1.0,0
2778,106.16,7,0,0,40,1,30,0.0,1.0,0.0,0.0,0.0,0
2779,42.24,18,0,0,98,1,69,0.0,1.0,0.0,0.0,0.0,0
2780,9.23,19,0,0,54,3,44,1.0,0.0,0.0,0.0,0.0,0
2781,334.02,14,0,0,92,3,68,0.0,0.0,0.0,0.0,1.0,0
2782,715.23,2,0,0,95,1,29,0.0,0.0,0.0,0.0,1.0,0
2783,283.63,5,0,0,61,1,68,0.0,0.0,1.0,0.0,0.0,0
2784,346.08,7,0,0,93,2,57,0.0,1.0,0.0,0.0,0.0,0
2785,49.87,15,1,0,79,1,68,0.0,1.0,0.0,0.0,0.0,0
2786,582.24,14,0,0,63,1,23,1.0,0.0,0.0,0.0,0.0,0
2787,39.48,12,0,0,81,3,56,0.0,0.0,1.0,0.0,0.0,0
2788,544.45,19,0,0,73,2,66,0.0,0.0,1.0,0.0,0.0,0
2789,947.31,14,0,1,87,2,32,1.0,0.0,0.0,0.0,0.0,0
2790,223.89,17,0,0,58,2,63,0.0,0.0,0.0,0.0,1.0,0
2791,714.76,12,0,0,81,2,64,0.0,0.0,0.0,1.0,0.0,0
2792,151.72,23,1,1,86,1,25,1.0,0.0,0.0,0.0,0.0,0
2793,54.09,7,0,0,63,1,57,0.0,0.0,0.0,0.0,1.0,0
2794,103.4,13,0,0,98,1,69,0.0,0.0,1.0,0.0,0.0,0
2795,162.06,10,0,0,91,5,41,1.0,0.0,0.0,0.0,0.0,0
2796,13.66,5,0,0,86,3,49,0.0,0.0,0.0,1.0,0.0,0
2797,175.28,23,0,0,53,2,48,0.0,1.0,0.0,0.0,0.0,0
2798,715.09,0,0,0,55,2,55,1.0,0.0,0.0,0.0,0.0,0
2799,37.95,1,0,0,84,1,20,0.0,0.0,0.0,1.0,0.0,0
2800,283.15,12,0,0,63,3,65,0.0,0.0,0.0,1.0,0.0,0
2801,429.28,0,0,0,25,3,52,1.0,0.0,0.0,0.0,0.0,0
2802,517.88,23,0,0,80,6,30,0.0,0.0,0.0,0.0,1.0,0
2803,580.01,23,0,0,82,1,64,1.0,0.0,0.0,0.0,0.0,0
2804,132.66,3,0,0,45,2,59,0.0,0.0,1.0,0.0,0.0,0
2805,681.43,23,0,0,78,1,58,0.0,0.0,0.0,1.0,0.0,0
2806,254.87,22,0,0,95,3,32,0.0,0.0,0.0,1.0,0.0,0
2807,31.74,1,0,0,67,3,43,0.0,1.0,0.0,0.0,0.0,0
2808,116.64,20,0,0,78,0,29,0.0,0.0,0.0,1.0,0.0,0
2809,228.06,19,0,0,26,3,42,0.0,1.0,0.0,0.0,0.0,0
2810,51.15,15,0,0,38,3,45,0.0,0.0,0.0,1.0,0.0,0
2811,184.21,2,0,0,27,3,36,0.0,0.0,0.0,1.0,0.0,0
2812,197.71,16,0,0,38,3,26,1.0,0.0,0.0,0.0,0.0,0
2813,31.96,4,0,0,29,1,52,1.0,0.0,0.0,0.0,0.0,0
2814,149.87,7,0,0,63,3,62,0.0,0.0,1.0,0.0,0.0,0
2815,265.82,11,0,0,25,0,53,0.0,0.0,0.0,0.0,1.0,0
2816,124.37,22,0,0,67,0,49,0.0,0.0,1.0,0.0,0.0,0
2817,2.19,11,0,0,83,4,20,0.0,0.0,0.0,1.0,0.0,0
2818,1.63,0,0,0,39,1,22,0.0,0.0,1.0,0.0,0.0,0
2819,79.5,0,0,0,70,1,69,1.0,0.0,0.0,0.0,0.0,0
2820,469.14,14,1,0,31,4,58,0.0,0.0,0.0,1.0,0.0,0
2821,46.74,16,0,0,66,1,35,0.0,0.0,0.0,1.0,0.0,0
2822,181.1,1,0,0,31,3,59,0.0,0.0,1.0,0.0,0.0,0
2823,45.2,16,0,0,71,3,68,0.0,1.0,0.0,0.0,0.0,0
2824,69.86,19,0,0,43,2,32,0.0,0.0,0.0,0.0,1.0,0
2825,339.15,8,0,0,77,1,42,0.0,0.0,1.0,0.0,0.0,0
2826,234.92,11,1,0,40,2,35,0.0,0.0,1.0,0.0,0.0,0
2827,18.05,3,0,0,86,1,24,0.0,0.0,0.0,0.0,1.0,0
2828,100.77,12,0,0,90,5,39,0.0,0.0,0.0,1.0,0.0,0
2829,5.33,3,0,0,89,4,41,0.0,0.0,0.0,1.0,0.0,0
2830,118.02,6,0,0,75,2,52,0.0,1.0,0.0,0.0,0.0,0
2831,195.48,13,0,0,60,3,39,0.0,0.0,1.0,0.0,0.0,0
2832,22.7,8,0,0,59,1,44,0.0,0.0,0.0,0.0,1.0,0
2833,61.37,22,0,0,48,4,19,0.0,0.0,1.0,0.0,0.0,0
2834,91.3,0,0,0,93,4,28,1.0,0.0,0.0,0.0,0.0,0
2835,453.58,0,0,0,53,2,64,0.0,0.0,1.0,0.0,0.0,0
2836,899.81,19,1,0,25,3,43,0.0,0.0,1.0,0.0,0.0,0
2837,8.27,3,0,0,81,4,24,1.0,0.0,0.0,0.0,0.0,0
2838,257.64,0,0,0,33,2,36,1.0,0.0,0.0,0.0,0.0,0
2839,83.66,21,0,0,39,1,54,0.0,0.0,0.0,0.0,1.0,0
2840,89.7,9,0,0,98,1,36,0.0,0.0,0.0,1.0,0.0,0
2841,252.63,1,0,0,40,1,27,0.0,1.0,0.0,0.0,0.0,0
2842,451.12,20,0,0,72,1,64,1.0,0.0,0.0,0.0,0.0,0
2843,542.61,23,0,0,60,2,48,0.0,0.0,0.0,1.0,0.0,0
2844,154.92,14,0,0,77,2,18,0.0,0.0,0.0,0.0,1.0,0
2845,79.52,2,0,0,27,1,34,0.0,0.0,1.0,0.0,0.0,0
2846,278.83,22,0,0,43,2,27,0.0,0.0,0.0,0.0,1.0,0
2847,52.02,8,0,0,65,2,53,0.0,0.0,0.0,0.0,1.0,0
2848,149.45,16,1,0,61,2,38,1.0,0.0,0.0,0.0,0.0,0
2849,79.93,20,0,0,83,2,34,0.0,1.0,0.0,0.0,0.0,0
2850,192.41,12,0,0,91,5,59,1.0,0.0,0.0,0.0,0.0,0
2851,49.49,2,0,0,32,1,61,0.0,0.0,1.0,0.0,0.0,0
2852,38.28,3,0,0,38,3,60,1.0,0.0,0.0,0.0,0.0,0
2853,450.71,3,0,0,85,3,20,0.0,0.0,1.0,0.0,0.0,0
2854,19.33,10,0,0,59,2,68,1.0,0.0,0.0,0.0,0.0,0
2855,126.92,6,0,0,40,2,67,0.0,1.0,0.0,0.0,0.0,0
2856,44.92,10,0,0,95,2,39,0.0,0.0,0.0,1.0,0.0,0
2857,7.15,23,0,0,59,1,47,0.0,1.0,0.0,0.0,0.0,0
2858,6.6,10,0,0,32,3,67,1.0,0.0,0.0,0.0,0.0,0
2859,34.68,9,0,0,84,3,53,0.0,0.0,0.0,0.0,1.0,0
2860,362.82,4,0,0,36,1,22,0.0,0.0,0.0,1.0,0.0,0
2861,59.75,12,0,0,73,2,20,0.0,0.0,0.0,0.0,1.0,0
2862,540.89,11,0,0,92,4,18,0.0,1.0,0.0,0.0,0.0,0
2863,156.85,9,0,0,59,2,34,0.0,0.0,0.0,1.0,0.0,0
2864,103.28,6,0,0,69,4,66,1.0,0.0,0.0,0.0,0.0,0
2865,156.19,18,0,0,65,1,69,0.0,0.0,0.0,0.0,1.0,0
2866,130.88,18,0,0,85,5,39,1.0,0.0,0.0,0.0,0.0,0
2867,255.97,18,0,0,39,2,44,0.0,0.0,1.0,0.0,0.0,0
2868,59.76,11,0,0,91,4,50,0.0,0.0,0.0,1.0,0.0,0
2869,78.39,19,0,0,83,2,38,0.0,0.0,0.0,0.0,1.0,0
2870,404.14,21,0,1,26,1,18,0.0,1.0,0.0,0.0,0.0,0
2871,526.91,14,0,0,30,1,21,0.0,1.0,0.0,0.0,0.0,0
2872,401.55,4,0,0,81,2,58,0.0,1.0,0.0,0.0,0.0,0
2873,97.88,23,0,0,40,1,23,0.0,1.0,0.0,0.0,0.0,0
2874,272.84,13,0,0,47,2,45,0.0,0.0,0.0,0.0,1.0,0
2875,116.44,11,0,1,65,1,29,0.0,0.0,1.0,0.0,0.0,0
2876,123.88,20,0,0,54,3,62,0.0,1.0,0.0,0.0,0.0,0
2877,41.22,10,0,0,91,3,69,0.0,1.0,0.0,0.0,0.0,0
2878,160.98,4,1,0,79,2,40,0.0,1.0,0.0,0.0,0.0,0
2879,37.07,15,0,0,28,3,60,0.0,0.0,1.0,0.0,0.0,0
2880,72.51,17,0,0,52,2,29,0.0,0.0,0.0,1.0,0.0,0
2881,347.62,11,1,0,74,5,59,0.0,1.0,0.0,0.0,0.0,0
2882,41.76,4,0,0,52,1,65,0.0,1.0,0.0,0.0,0.0,0
2883,13.29,15,0,0,77,3,66,0.0,1.0,0.0,0.0,0.0,0
2884,12.87,11,0,0,91,3,62,0.0,0.0,0.0,1.0,0.0,0
2885,508.78,22,0,0,50,2,50,0.0,1.0,0.0,0.0,0.0,0
2886,127.28,1,1,0,63,0,38,0.0,0.0,0.0,1.0,0.0,0
2887,94.79,5,1,0,37,0,58,0.0,0.0,0.0,1.0,0.0,0
2888,299.77,22,1,0,95,4,57,1.0,0.0,0.0,0.0,0.0,0
2889,325.23,20,1,0,78,3,44,1.0,0.0,0.0,0.0,0.0,0
2890,72.68,3,0,0,37,0,67,0.0,1.0,0.0,0.0,0.0,0
2891,212.93,12,0,0,83,3,49,0.0,0.0,0.0,0.0,1.0,0
2892,265.42,9,0,0,28,3,18,1.0,0.0,0.0,0.0,0.0,0
2893,191.38,16,0,0,81,3,49,1.0,0.0,0.0,0.0,0.0,0
2894,29.59,13,0,0,84,1,20,0.0,0.0,0.0,0.0,1.0,0
2895,375.58,23,0,1,71,3,50,0.0,0.0,1.0,0.0,0.0,0
2896,139.42,14,1,0,98,1,18,0.0,1.0,0.0,0.0,0.0,0
2897,59.75,7,0,0,29,1,41,0.0,0.0,1.0,0.0,0.0,0
2898,99.68,22,0,0,60,0,36,0.0,0.0,1.0,0.0,0.0,0
2899,6.89,23,0,1,43,3,35,0.0,0.0,0.0,1.0,0.0,0
2900,24.63,17,0,0,54,0,49,0.0,0.0,0.0,1.0,0.0,0
2901,261.09,2,0,0,65,1,61,0.0,1.0,0.0,0.0,0.0,0
2902,0.0,16,0,0,72,1,23,0.0,0.0,0.0,0.0,1.0,0
2903,96.99,23,0,0,52,4,34,0.0,0.0,0.0,1.0,0.0,0
2904,133.06,23,0,0,55,1,29,1.0,0.0,0.0,0.0,0.0,0
2905,10.11,6,0,0,81,0,51,0.0,1.0,0.0,0.0,0.0,0
2906,650.67,12,0,0,67,4,53,0.0,0.0,1.0,0.0,0.0,0
2907,46.14,15,0,0,89,2,56,0.0,1.0,0.0,0.0,0.0,0
2908,65.28,4,0,0,33,1,19,0.0,0.0,0.0,1.0,0.0,0
2909,65.22,3,0,0,36,3,37,0.0,0.0,0.0,0.0,1.0,0
2910,47.14,9,1,0,36,4,37,0.0,0.0,1.0,0.0,0.0,0
2911,0.27,12,0,0,66,4,64,0.0,0.0,0.0,0.0,1.0,0
2912,235.24,9,1,0,97,1,56,0.0,1.0,0.0,0.0,0.0,0
2913,613.18,13,0,0,77,2,68,0.0,0.0,0.0,0.0,1.0,0
2914,45.72,21,1,0,81,1,49,0.0,0.0,0.0,0.0,1.0,0
2915,195.81,11,0,0,40,1,20,0.0,1.0,0.0,0.0,0.0,0
2916,243.79,0,0,0,74,2,43,0.0,0.0,1.0,0.0,0.0,0
2917,339.6,20,0,0,28,0,58,0.0,0.0,0.0,0.0,1.0,0
2918,98.87,19,0,0,37,1,29,0.0,0.0,0.0,0.0,1.0,0
2919,64.96,19,0,0,84,3,67,0.0,1.0,0.0,0.0,0.0,0
2920,70.83,6,0,0,52,5,20,1.0,0.0,0.0,0.0,0.0,0
2921,224.45,8,0,0,36,0,45,0.0,0.0,0.0,0.0,1.0,0
2922,305.47,7,0,0,48,2,26,0.0,0.0,0.0,1.0,0.0,0
2923,36.08,12,0,0,25,3,43,0.0,0.0,1.0,0.0,0.0,0
2924,83.44,13,0,0,58,1,23,0.0,0.0,0.0,0.0,1.0,0
2925,417.99,11,0,0,27,1,22,0.0,1.0,0.0,0.0,0.0,0
2926,295.83,7,0,0,46,2,26,0.0,0.0,0.0,1.0,0.0,0
2927,754.26,20,0,0,51,3,63,0.0,1.0,0.0,0.0,0.0,0
2928,252.62,21,0,0,45,0,51,0.0,0.0,0.0,0.0,1.0,0
2929,89.92,17,0,0,37,0,45,0.0,0.0,0.0,1.0,0.0,0
2930,160.77,15,0,0,68,2,43,0.0,0.0,1.0,0.0,0.0,0
2931,194.72,10,0,0,48,4,52,0.0,0.0,1.0,0.0,0.0,0
2932,14.71,15,0,0,70,2,18,0.0,0.0,1.0,0.0,0.0,0
2933,141.54,13,0,0,41,0,21,1.0,0.0,0.0,0.0,0.0,0
2934,222.4,2,0,0,29,4,30,0.0,1.0,0.0,0.0,0.0,0
2935,32.96,20,0,1,62,2,57,0.0,0.0,0.0,0.0,1.0,0
2936,273.06,1,0,0,83,2,38,0.0,0.0,0.0,1.0,0.0,0
2937,157.77,2,0,0,51,4,35,0.0,1.0,0.0,0.0,0.0,0
2938,547.41,3,0,0,78,1,37,0.0,0.0,0.0,0.0,1.0,0
2939,7.8,21,0,0,95,3,21,1.0,0.0,0.0,0.0,0.0,0
2940,55.5,4,0,0,79,0,49,0.0,0.0,0.0,0.0,1.0,0
2941,165.63,9,0,0,95,2,44,0.0,1.0,0.0,0.0,0.0,0
2942,63.32,19,0,0,67,3,42,0.0,0.0,0.0,0.0,1.0,0
2943,225.58,1,1,0,62,1,24,0.0,0.0,0.0,1.0,0.0,0
2944,256.14,11,0,1,85,4,62,1.0,0.0,0.0,0.0,0.0,0
2945,19.47,4,0,0,69,2,47,0.0,0.0,0.0,1.0,0.0,0
2946,129.82,4,0,0,82,0,40,1.0,0.0,0.0,0.0,0.0,0
2947,128.0,22,0,0,53,2,46,1.0,0.0,0.0,0.0,0.0,0
2948,82.96,0,0,0,78,1,38,0.0,0.0,0.0,0.0,1.0,0
2949,486.35,3,0,0,58,4,50,0.0,0.0,0.0,1.0,0.0,0
2950,316.33,20,0,0,45,2,35,1.0,0.0,0.0,0.0,0.0,0
2951,215.05,23,0,0,69,4,44,1.0,0.0,0.0,0.0,0.0,0
2952,225.52,11,0,0,25,2,31,0.0,0.0,0.0,0.0,1.0,0
2953,111.49,11,0,0,34,3,57,0.0,1.0,0.0,0.0,0.0,0
2954,456.88,15,0,0,82,0,48,0.0,1.0,0.0,0.0,0.0,0
2955,213.5,23,0,0,52,1,59,0.0,0.0,1.0,0.0,0.0,0
2956,235.0,16,0,0,85,4,25,0.0,0.0,1.0,0.0,0.0,0
2957,356.09,20,0,1,54,0,20,1.0,0.0,0.0,0.0,0.0,0
2958,57.65,9,0,0,52,1,52,0.0,1.0,0.0,0.0,0.0,0
2959,296.18,16,0,0,53,2,55,1.0,0.0,0.0,0.0,0.0,0
2960,39.1,16,0,1,55,5,28,0.0,0.0,0.0,1.0,0.0,0
2961,76.26,17,0,0,92,4,53,0.0,1.0,0.0,0.0,0.0,0
2962,73.6,1,0,1,98,0,69,0.0,1.0,0.0,0.0,0.0,0
2963,691.36,3,1,0,55,1,65,0.0,1.0,0.0,0.0,0.0,0
2964,349.5,18,1,0,65,1,60,0.0,0.0,1.0,0.0,0.0,0
2965,217.42,10,0,0,88,3,69,0.0,0.0,0.0,0.0,1.0,0
2966,233.73,16,0,0,66,2,51,0.0,0.0,0.0,0.0,1.0,0
2967,148.63,11,0,0,68,2,40,0.0,0.0,1.0,0.0,0.0,0
2968,529.05,1,0,0,55,1,22,0.0,0.0,1.0,0.0,0.0,0
2969,123.42,5,0,0,35,2,47,0.0,0.0,1.0,0.0,0.0,0
2970,86.2,8,0,0,60,2,54,0.0,0.0,0.0,0.0,1.0,0
2971,32.04,4,0,1,56,4,33,1.0,0.0,0.0,0.0,0.0,0
2972,277.69,19,0,0,63,1,31,0.0,0.0,1.0,0.0,0.0,0
2973,238.67,20,0,1,91,1,24,1.0,0.0,0.0,0.0,0.0,0
2974,87.32,8,0,0,84,3,50,1.0,0.0,0.0,0.0,0.0,0
2975,4.59,22,0,0,49,1,19,0.0,0.0,0.0,1.0,0.0,0
2976,328.74,7,0,0,52,1,63,0.0,0.0,0.0,0.0,1.0,0
2977,2.07,19,0,0,43,1,22,1.0,0.0,0.0,0.0,0.0,0
2978,218.95,7,0,0,53,1,62,0.0,0.0,0.0,0.0,1.0,0
2979,632.73,21,0,0,74,1,62,0.0,0.0,0.0,0.0,1.0,0
2980,103.62,20,0,0,43,3,56,0.0,0.0,0.0,1.0,0.0,0
2981,48.21,22,0,0,80,2,32,0.0,0.0,0.0,0.0,1.0,0
2982,219.66,5,0,0,42,2,59,1.0,0.0,0.0,0.0,0.0,0
2983,305.81,2,0,0,69,0,19,0.0,1.0,0.0,0.0,0.0,0
2984,142.31,4,1,0,65,2,41,1.0,0.0,0.0,0.0,0.0,0
2985,614.22,8,0,0,37,3,46,1.0,0.0,0.0,0.0,0.0,0
2986,9.55,6,0,0,92,0,46,0.0,0.0,0.0,0.0,1.0,0
2987,126.5,3,0,0,92,1,38,1.0,0.0,0.0,0.0,0.0,0
2988,228.14,6,1,0,48,2,42,0.0,1.0,0.0,0.0,0.0,0
2989,357.33,4,0,0,57,1,39,0.0,0.0,0.0,0.0,1.0,0
2990,35.56,10,0,0,97,4,36,0.0,0.0,1.0,0.0,0.0,0
2991,289.7,14,0,0,79,2,30,1.0,0.0,0.0,0.0,0.0,0
2992,144.82,1,0,0,27,1,55,1.0,0.0,0.0,0.0,0.0,0
2993,90.92,12,0,1,27,1,50,0.0,0.0,0.0,1.0,0.0,0
2994,25.42,21,0,0,54,4,50,0.0,0.0,1.0,0.0,0.0,0
2995,360.84,15,0,0,42,2,29,0.0,0.0,1.0,0.0,0.0,0
2996,30.8,6,0,0,90,2,63,0.0,1.0,0.0,0.0,0.0,0
2997,66.74,7,0,1,67,5,40,0.0,0.0,1.0,0.0,0.0,0
2998,61.66,5,0,0,97,1,46,0.0,0.0,0.0,1.0,0.0,0
2999,369.21,23,0,0,90,2,46,0.0,1.0,0.0,0.0,0.0,0
3000,201.04,6,0,0,51,0,60,0.0,0.0,1.0,0.0,0.0,0
3001,286.74,17,0,0,43,1,18,0.0,1.0,0.0,0.0,0.0,0
